cluster_id,rep_subpath,gamma,n_members,trip_ids
C000109,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['4290a8a916bfe589fa95ccb3421dd001fb1fc37f', 'db4c8e1af49d4c94d2cd91095c62de64f9650425', 'f4f439c6c3d1829d198b3d5c657cc3248296f86d']"
C000110,"[1468352731, 10942548013, 740363264, 271172137]",0.333,4,"['2aaffd48ce10fcd8853e0c523aeb45eb89bbab0e', 'bdcc9c9abff1cd07c0664c1b27e12027d4a03c07', '64eae26502bded45c3949f61c5b161b01453ae9a', '8b04b9d4eda5c25792ea55de6e4d568b8e2dac00']"
C000111,"[1468352731, 10942548013, 740363264, 271172137]",0.308,4,"['512d67ccd1d624fa9b8e595f1da50c58632c69c8', 'a359391cf4f75dfe1e4115110ce726543bc18f03', '5047bc2edc44d4ef384ad7ad62542096504f369b', '4f0c9a3759187797e0202281b22fe9611b825437']"
C000112,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['7c2fd0319a10add5d383866617a6daf8a20959e6', 'e89a8724f0153df7cc406137cc75aca5931e4a58', '96b71b22a6525bd2738a866f5efa134503de3e43']"
C000113,"[1468352731, 10942548013, 740363264, 271172137]",0.316,3,"['5a37576fa29beeb660301a9cbbea82658bf6b320', '0945dc81ebb3cf5ee2810c9ef7459d352f58a92e', 'bb25ec51416fa04d54cc6f58ca88d5d2d4d4a17f']"
C000114,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['97a670ad709edeba268c83c15d1d3a8e10bd9ae6', '13356edfb9fae86147da6a660d9bb2a13a09fe84', 'b036358c9c9cbe7c1e510ac984a2718ac593e893']"
C000115,"[1468352731, 10942548013, 740363264, 271172137]",0.333,3,"['7c1f8872a10ffefce1cbaf4a29c4c8c5e9b12253', '62c4b61d15f4825407815e6209ef10e14eb89159', '9c67048976fedab8ffd3e6e5d30884603b320e7e']"
C000116,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['42d3f1b835992b691868916e0f8acea5d35576cf', 'fe1801c3bad3765cc29b699b64efad37c4a0af8c', '9082bcf18d466a1f3dfd6276d56cac6f6677323f']"
C000117,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['412a616a8ad2824931cd0b2eab98341a2b83c0ac', '45724e952d289515b7ede7c2e5b9f5e6dc3fb994', 'aa203b2596cd5832ad2d0208fc6cdb68b5894559']"
C000118,"[1468352731, 10942548013, 740363264, 271172137]",0.333,3,"['c9b44cb6c9c42ce20d390d1bbb080d69568b7f4c', '00970359498574244b342e29efe8f145e216632c', 'dcd76aa72f1d05fdf68c40987d22a447af803363']"
C000119,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['cd0a0f21a3e8f8aa2f520c61f5a7c8ea5ea2dd03', '3aab0faa9e7b81265d1d03172aa9c9f932141746', '84420ef5be693dd153dc2c95aabf96e654feb2d7']"
C000120,"[1468352731, 10942548013, 740363264, 271172137]",0.3,3,"['1f4f9ca22edb48ce7d3fb24d35c3207cb84be82f', '57fb08f4791fb0977a5441c433803d7535be516b', 'a1dffa24b3b090c46aa18c082b5ea77764073c2f']"
C000121,"[1468352731, 10942548013, 740363264, 271172137]",0.333,3,"['9830c0e8ee25e50c9313e10f2cc7fbec8c0bee48', '964bc924cf98dcd9f9482e6fdddd1fa497ba07b4', 'babd3a0e3372b9af0ec1a89eefec5dd71043b955']"
C000122,"[1468352731, 10942548013, 740363264, 271172137]",0.333,3,"['2d1aa24e997950b250de860237b4a9d87055d172', 'd64b0db11af252c941c9afb68ea5958581aeff26', 'afbf2a152882b589fcdcee3c26c26356167f5204']"
C000123,"[1468352731, 10942548013, 740363264, 271172137]",0.333,4,"['a6472ccad70558261cd7d4bd074f633e6bc40e82', '52c6ff872bcc884c7c5cdeaa6c75c53633817bfd', 'df872899e31378567f9e652399cd3f4b69fd4d23', 'dccc9247459ece67d92e264c76dc51879f90a6fb']"
C000124,"[272206536, 33754408, 261182330, 2428811753]",0.4,3,"['f2258ea13cab0154edde3ec40aba1dccf53c83d5', '0b2ef7f58f1b3c11d13cabbcefe5375e9ce74ca5', '164889c077cce764672cee4bc5313009fcdf1d69']"
C000125,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['209c6f7967ec371361d18dbda1bcd0b1fa1213f0', '4c57932b5bf142980ad78a892c44b12494abd8c7', '031cb388fd75561e9e1b3247b53bb8dab29a7da6']"
C000126,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['58d54c7eb732ef70564dd525541f6404235346ad', '906cef3e50d6e817be279a7b6fce2032d961c3e0', '3b45737737f23644bed3ea91c80ed85e9b41590f']"
C000127,"[10942548013, 740363264, 271172137, 269446285]",0.3,3,"['9d1b6412120071975012c76fdca27915c1e753fa', 'fd87ff372109167a17d17ac73d2cd6495f4bace8', 'dabd7e0608a0b0ffc6af2b19698801aaebdbcf7c']"
C000128,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['3cb373a16da83f0de7e8f05f901c6eb64b6c1625', '6bb865875be1465dc7c2000989760377154c206c', '6602b928ec6d9a86e62423e23d8428f234803fcc']"
C000129,"[10942548013, 740363264, 271172137, 269446285]",0.3,3,"['4290a8a916bfe589fa95ccb3421dd001fb1fc37f', 'db4c8e1af49d4c94d2cd91095c62de64f9650425', 'f4f439c6c3d1829d198b3d5c657cc3248296f86d']"
C000130,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['051517766c449f274fb2b00455002c04a058ca0e', 'f7eb371539a0562e038d3334c858c1d6d8fae0b9', 'ace972b87932dbbfc458621eac911217fb4dc0c1']"
C000131,"[10942548013, 740363264, 271172137, 269446285]",0.333,4,"['2aaffd48ce10fcd8853e0c523aeb45eb89bbab0e', 'bdcc9c9abff1cd07c0664c1b27e12027d4a03c07', '64eae26502bded45c3949f61c5b161b01453ae9a', '8b04b9d4eda5c25792ea55de6e4d568b8e2dac00']"
C000132,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['512d67ccd1d624fa9b8e595f1da50c58632c69c8', 'a359391cf4f75dfe1e4115110ce726543bc18f03', '5047bc2edc44d4ef384ad7ad62542096504f369b']"
C000133,"[10942548013, 740363264, 271172137, 269446285]",0.3,3,"['7c2fd0319a10add5d383866617a6daf8a20959e6', 'e89a8724f0153df7cc406137cc75aca5931e4a58', '96b71b22a6525bd2738a866f5efa134503de3e43']"
C000134,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['88beecd4aa62cfbf60c26db4aa73030152cd6c98', '77dc8260d50f6522ddd5722b5d96e25eb2ea5762', 'cc7402fb9ee8d9a14bae797a144c553d075e51fe']"
C000135,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['b49198a208f414a15d2842fab3df87c33918627c', '060595262c29fcc424d8d2e23f60687062264ba6', 'd80432fab7f1662593213c579c412b7ff0cefba7']"
C000136,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['5a37576fa29beeb660301a9cbbea82658bf6b320', '0945dc81ebb3cf5ee2810c9ef7459d352f58a92e', 'bb25ec51416fa04d54cc6f58ca88d5d2d4d4a17f']"
C000137,"[10942548013, 740363264, 271172137, 269446285]",0.333,4,"['6bdadbf63ee051e0ebba7a516db81b9236971fea', 'd65abb36ddf103d439e703511b01298e538702a3', '4e7aaf6950495c8743aa73e61472f8f74f04a2a6', 'a6187aadedc4b7b02cebfbdffe79e7ae177d67de']"
C000138,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['9012be77da67cefbe4379ca8419080de8b29ec38', '744369b022bd53a48629da0ed5f9f5da22307fab', '255fea0cf26fc3d192357d1b1046dcc95d36b4bf']"
C000139,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['5d9d32be3d971a28ed4c1512d3d5757beaad6dd2', 'b5e1893141c250a6e92f9dd7a0e3896a1d2373d9', '4663b4ae1eae5aac2e202eb88dccb3a8696bccca']"
C000140,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['a30ff9b8d8cb1ea3cdf656bb351ef7b9766f4537', '869c9fd2384c648f16b96c104f5a2d646405189c', '46451af8f1200a94aa7b4129da382074b72001bf']"
C000141,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['7c1f8872a10ffefce1cbaf4a29c4c8c5e9b12253', '62c4b61d15f4825407815e6209ef10e14eb89159', '9c67048976fedab8ffd3e6e5d30884603b320e7e']"
C000142,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['bc8b1f3334016d054c044b82db27343cc3efed4f', '4717777e9b03d4940837fb883d8e35531e3b19b4', '0618849b83e1988979abbf069b673e5014c1109e']"
C000143,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['c9b44cb6c9c42ce20d390d1bbb080d69568b7f4c', '00970359498574244b342e29efe8f145e216632c', 'dcd76aa72f1d05fdf68c40987d22a447af803363']"
C000144,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['66ecbb625911f8f7ed0faac096f15f45560723f6', '4c6c4cf55f6d2b924e0e0419426ceab20dbe0ff4', 'ba107e94ef32001e30fc8a005a4202081c80d186']"
C000145,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['9830c0e8ee25e50c9313e10f2cc7fbec8c0bee48', '964bc924cf98dcd9f9482e6fdddd1fa497ba07b4', 'babd3a0e3372b9af0ec1a89eefec5dd71043b955']"
C000146,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['5f949f342e26da12922edec17e93fda31d00e4e1', '0137ac97016173eff16562d3751d46c082062407', '4af18371486b84361e92c13ac83aeac6bd5e6f6e']"
C000147,"[10942548013, 740363264, 271172137, 269446285]",0.3,3,"['434cf144719c8c219774c3076297cc939f3959d7', 'e79fd537dc68919a265d2d67fc111691ba06966c', 'ab0af46b73f2695dc1e1ee31a2a60d97ea7a7ffa']"
C000148,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['e58a39720ac51d354a2abeade5f5c0a23e6da95b', 'acc7555e8d28a27c3b9aa9119bfde69a0c8574a5', 'b527f51d1f80141402a57c7d91eae710b4c9f307']"
C000149,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['e7c8da5469801f9342677ec1abafa9467c6bed48', '0741df82b3fc5a38cf5244d37050478c4074fbc8', 'ce5435c77447aa8d3c288260d8393bf5fbb7f21f']"
C000150,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['2d1aa24e997950b250de860237b4a9d87055d172', 'd64b0db11af252c941c9afb68ea5958581aeff26', 'afbf2a152882b589fcdcee3c26c26356167f5204']"
C000151,"[10942548013, 740363264, 271172137, 269446285]",0.316,3,"['8fc2859991fe2d1e9e24af45b5798b2d0b128513', 'a047a18aa0c82620dfb48446cb353d5b4433a724', '517449bf656fa274749099e94913470e33631473']"
C000152,"[10942548013, 740363264, 271172137, 269446285]",0.333,4,"['a6472ccad70558261cd7d4bd074f633e6bc40e82', '52c6ff872bcc884c7c5cdeaa6c75c53633817bfd', 'df872899e31378567f9e652399cd3f4b69fd4d23', 'dccc9247459ece67d92e264c76dc51879f90a6fb']"
C000153,"[10942548013, 740363264, 271172137, 269446285]",0.308,4,"['2441ac267f66a5d6fb7834186cc57b6818dec4da', 'be3dcab368d7f5761d8ec1d2b1da754c0aa8c562', '4e68c4c8fb030f752c1e2a38b16423f44c046628', '29f61466d9680334be2dd6b4cef0fd2ec7e8107f']"
C000154,"[10942548013, 740363264, 271172137, 269446285]",0.333,3,"['5c8fefc56c809a683cb06360cb6bf8496e869fbd', '68050ad33501853f8159b8340668f0c0ae47929c', '23e42f88f4bfa8a9593c6f7e244e17a564437b8b']"
C000155,"[10942548013, 740363264, 271172137, 269446285]",0.333,4,"['2925502f25146dd93d6971613f8addabf952793b', '7d9f912b0d007e0ecf0809a2a3d62f847b3bc1e0', '7de34e1d3b0247afb6c352e03af563be2a8b5615', '077ca0f8580d36af1281f14bc1e7a4c319ded1b7']"
C000156,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['209c6f7967ec371361d18dbda1bcd0b1fa1213f0', '4c57932b5bf142980ad78a892c44b12494abd8c7', '031cb388fd75561e9e1b3247b53bb8dab29a7da6']"
C000157,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['58d54c7eb732ef70564dd525541f6404235346ad', '906cef3e50d6e817be279a7b6fce2032d961c3e0', '3b45737737f23644bed3ea91c80ed85e9b41590f']"
C000158,"[740363264, 271172137, 269446285, 27446500]",0.3,3,"['9d1b6412120071975012c76fdca27915c1e753fa', 'fd87ff372109167a17d17ac73d2cd6495f4bace8', 'dabd7e0608a0b0ffc6af2b19698801aaebdbcf7c']"
C000159,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['3cb373a16da83f0de7e8f05f901c6eb64b6c1625', '6bb865875be1465dc7c2000989760377154c206c', '6602b928ec6d9a86e62423e23d8428f234803fcc']"
C000160,"[740363264, 271172137, 269446285, 27446500]",0.3,3,"['4290a8a916bfe589fa95ccb3421dd001fb1fc37f', 'db4c8e1af49d4c94d2cd91095c62de64f9650425', 'f4f439c6c3d1829d198b3d5c657cc3248296f86d']"
C000161,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['051517766c449f274fb2b00455002c04a058ca0e', 'f7eb371539a0562e038d3334c858c1d6d8fae0b9', 'ace972b87932dbbfc458621eac911217fb4dc0c1']"
C000162,"[740363264, 271172137, 269446285, 27446500]",0.333,4,"['2aaffd48ce10fcd8853e0c523aeb45eb89bbab0e', 'bdcc9c9abff1cd07c0664c1b27e12027d4a03c07', '64eae26502bded45c3949f61c5b161b01453ae9a', '8b04b9d4eda5c25792ea55de6e4d568b8e2dac00']"
C000163,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['512d67ccd1d624fa9b8e595f1da50c58632c69c8', 'a359391cf4f75dfe1e4115110ce726543bc18f03', '5047bc2edc44d4ef384ad7ad62542096504f369b']"
C000164,"[740363264, 271172137, 269446285, 27446500]",0.3,3,"['7c2fd0319a10add5d383866617a6daf8a20959e6', 'e89a8724f0153df7cc406137cc75aca5931e4a58', '96b71b22a6525bd2738a866f5efa134503de3e43']"
C000165,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['88beecd4aa62cfbf60c26db4aa73030152cd6c98', '77dc8260d50f6522ddd5722b5d96e25eb2ea5762', 'cc7402fb9ee8d9a14bae797a144c553d075e51fe']"
C000166,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['b49198a208f414a15d2842fab3df87c33918627c', '060595262c29fcc424d8d2e23f60687062264ba6', 'd80432fab7f1662593213c579c412b7ff0cefba7']"
C000167,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['5a37576fa29beeb660301a9cbbea82658bf6b320', '0945dc81ebb3cf5ee2810c9ef7459d352f58a92e', 'bb25ec51416fa04d54cc6f58ca88d5d2d4d4a17f']"
C000168,"[740363264, 271172137, 269446285, 27446500]",0.333,4,"['6bdadbf63ee051e0ebba7a516db81b9236971fea', 'd65abb36ddf103d439e703511b01298e538702a3', '4e7aaf6950495c8743aa73e61472f8f74f04a2a6', 'a6187aadedc4b7b02cebfbdffe79e7ae177d67de']"
C000169,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['9012be77da67cefbe4379ca8419080de8b29ec38', '744369b022bd53a48629da0ed5f9f5da22307fab', '255fea0cf26fc3d192357d1b1046dcc95d36b4bf']"
C000170,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['5d9d32be3d971a28ed4c1512d3d5757beaad6dd2', 'b5e1893141c250a6e92f9dd7a0e3896a1d2373d9', '4663b4ae1eae5aac2e202eb88dccb3a8696bccca']"
C000171,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['a30ff9b8d8cb1ea3cdf656bb351ef7b9766f4537', '869c9fd2384c648f16b96c104f5a2d646405189c', '46451af8f1200a94aa7b4129da382074b72001bf']"
C000172,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['7c1f8872a10ffefce1cbaf4a29c4c8c5e9b12253', '62c4b61d15f4825407815e6209ef10e14eb89159', '9c67048976fedab8ffd3e6e5d30884603b320e7e']"
C000173,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['bc8b1f3334016d054c044b82db27343cc3efed4f', '4717777e9b03d4940837fb883d8e35531e3b19b4', '0618849b83e1988979abbf069b673e5014c1109e']"
C000174,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['c9b44cb6c9c42ce20d390d1bbb080d69568b7f4c', '00970359498574244b342e29efe8f145e216632c', 'dcd76aa72f1d05fdf68c40987d22a447af803363']"
C000175,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['66ecbb625911f8f7ed0faac096f15f45560723f6', '4c6c4cf55f6d2b924e0e0419426ceab20dbe0ff4', 'ba107e94ef32001e30fc8a005a4202081c80d186']"
C000176,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['9830c0e8ee25e50c9313e10f2cc7fbec8c0bee48', '964bc924cf98dcd9f9482e6fdddd1fa497ba07b4', 'babd3a0e3372b9af0ec1a89eefec5dd71043b955']"
C000177,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['5f949f342e26da12922edec17e93fda31d00e4e1', '0137ac97016173eff16562d3751d46c082062407', '4af18371486b84361e92c13ac83aeac6bd5e6f6e']"
C000178,"[740363264, 271172137, 269446285, 27446500]",0.3,3,"['434cf144719c8c219774c3076297cc939f3959d7', 'e79fd537dc68919a265d2d67fc111691ba06966c', 'ab0af46b73f2695dc1e1ee31a2a60d97ea7a7ffa']"
C000179,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['e58a39720ac51d354a2abeade5f5c0a23e6da95b', 'acc7555e8d28a27c3b9aa9119bfde69a0c8574a5', 'b527f51d1f80141402a57c7d91eae710b4c9f307']"
C000180,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['e7c8da5469801f9342677ec1abafa9467c6bed48', '0741df82b3fc5a38cf5244d37050478c4074fbc8', 'ce5435c77447aa8d3c288260d8393bf5fbb7f21f']"
C000181,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['2d1aa24e997950b250de860237b4a9d87055d172', 'd64b0db11af252c941c9afb68ea5958581aeff26', 'afbf2a152882b589fcdcee3c26c26356167f5204']"
C000182,"[740363264, 271172137, 269446285, 27446500]",0.316,3,"['8fc2859991fe2d1e9e24af45b5798b2d0b128513', 'a047a18aa0c82620dfb48446cb353d5b4433a724', '517449bf656fa274749099e94913470e33631473']"
C000183,"[740363264, 271172137, 269446285, 27446500]",0.333,4,"['a6472ccad70558261cd7d4bd074f633e6bc40e82', '52c6ff872bcc884c7c5cdeaa6c75c53633817bfd', 'df872899e31378567f9e652399cd3f4b69fd4d23', 'dccc9247459ece67d92e264c76dc51879f90a6fb']"
C000184,"[740363264, 271172137, 269446285, 27446500]",0.308,4,"['2441ac267f66a5d6fb7834186cc57b6818dec4da', 'be3dcab368d7f5761d8ec1d2b1da754c0aa8c562', '4e68c4c8fb030f752c1e2a38b16423f44c046628', '29f61466d9680334be2dd6b4cef0fd2ec7e8107f']"
C000185,"[740363264, 271172137, 269446285, 27446500]",0.333,3,"['5c8fefc56c809a683cb06360cb6bf8496e869fbd', '68050ad33501853f8159b8340668f0c0ae47929c', '23e42f88f4bfa8a9593c6f7e244e17a564437b8b']"
C000186,"[740363264, 271172137, 269446285, 27446500]",0.333,4,"['2925502f25146dd93d6971613f8addabf952793b', '7d9f912b0d007e0ecf0809a2a3d62f847b3bc1e0', '7de34e1d3b0247afb6c352e03af563be2a8b5615', '077ca0f8580d36af1281f14bc1e7a4c319ded1b7']"
C000187,"[258023463, 258023391, 258023392, 29411954]",0.308,3,"['c989fef8e1cc21da9dc8d6b8a80f836eed176552', '31c6f9fa45674f97e9ffab7ba1772ac37ae191b9', '9c86f7c5e435b2632f4e116223a34d857124a00d']"
C000188,"[258023463, 258023391, 258023392, 29411954]",0.348,4,"['f3a393d355fba532466b5303af141966b82fb28e', '9f3d37f0b124da639011a01744f75cf85c107084', '680407836730551ee18f08726219ede1b696e6fd', 'a372a63ae36bb68fe596d4e40f6ec3feb5eba98e']"
C000189,"[258023463, 258023391, 258023392, 29411954]",0.316,3,"['16a0d720f4f06b6527e55986f60f3c3cc37b3a03', 'd07a3fad4361bf9d9b554ed4dcd5990d1a44bb15', '1d95210640691808afd9b3481eba7a4f3e4a2225']"
C000190,"[258023463, 258023391, 258023392, 29411954]",0.429,3,"['1b9f45b3ede2b86e634b3a04fc930908add2f35b', '4cff0b4d1fe449e0c600748fe37b12f8a5cbbaa2', '1e7dc90a02f460e9b2a7709eedbba82efb3d0be8']"
C000191,"[258023463, 258023391, 258023392, 29411954]",0.632,3,"['004daaea18cd8f1800ad1fecd80e2308c7151348', 'd9e8738f9bb722ef0785ea87e418e169cb219056', '36b2e2dc3dda7a1d8c1088d238411484eab3298a']"
C000192,"[258023463, 258023391, 258023392, 29411954]",0.327,4,"['9a99517811fa662dd0295bfdd580c1c005bd6b1b', '744556f88088b2a086c17d8180cd76a310699992', '1222cac7b6581563c08ad5b82583754bd5cfad36', '91cd84f0580f4ebeb072b934a07fc5e789e06b1e']"
C000193,"[258023463, 258023391, 258023392, 29411954]",0.32,4,"['11a3c1e06f938218232dc79578ac1ece353183f6', '61579728951f62baeea8d1d6579a5a3c3fa3c27b', 'd1294c08b19997579484b71f06f729cfc2d34795', 'bc398cd458c89b91007bca4c474d061ee4042e71']"
C000194,"[258023463, 258023391, 258023392, 29411954]",0.32,4,"['c013aa591ab1bf95a3efe114377f6c5d91c0eff1', '728948c49bc83574dbe2624a60307c0239a58a33', 'b2ccf68d5d197874a22ae0c0afb924736a0447e8', 'a6e2f6cc518f82bf8ec566a4be143d9627792bfa']"
C000195,"[258023463, 258023391, 258023392, 29411954]",0.3,3,"['939809b9968bb1e6fd0f5e5b970e00d444186990', 'b525eebbb2173c17a79c6b0ca44064e5a62ea413', '02d0d71c7d7ed0a65574a29d4aa73acc837e3fee']"
C000196,"[258023391, 258023392, 29411954, 29412104]",0.429,3,"['004daaea18cd8f1800ad1fecd80e2308c7151348', '36b2e2dc3dda7a1d8c1088d238411484eab3298a', '776805e9dc2581b0ccc9e124c369fba8a38317ac']"
C000197,"[258023391, 258023392, 29411954, 29412104]",0.314,4,"['7a6c89f5efef0d10798058f1c9fb3841526bc042', '6ef78c16a9566d2fba46df320fd6f9849d0d301a', 'cfb009807e41337c03771dcc3503127b4bccae9e', '92ee54a1c5b0d4f703506946e2e1d3a7c1c275cd']"
C000198,"[258023392, 29411954, 29412104, 2291929237]",0.3,3,"['11bc0acfc98f4065b0e20800f8aa29840651e887', '2b31424c0827ba89793c623710eafd9c431aa5e1', 'af623054c5184a9f3cb2eac20c6b7833b208bc6b']"
C000199,"[258023392, 29411954, 29412104, 2291929237]",0.429,3,"['004daaea18cd8f1800ad1fecd80e2308c7151348', '36b2e2dc3dda7a1d8c1088d238411484eab3298a', '776805e9dc2581b0ccc9e124c369fba8a38317ac']"
C000200,"[258023392, 29411954, 29412104, 2291929237]",0.308,4,"['68a3770743c185b07449509c4b81417fe47945a0', '0d2e7557e75e4bbd087cb0fc1b19fff8e696fcda', 'c013aa591ab1bf95a3efe114377f6c5d91c0eff1', 'a6e2f6cc518f82bf8ec566a4be143d9627792bfa']"
C000201,"[258023392, 29411954, 29412104, 2291929237]",0.364,3,"['7a6c89f5efef0d10798058f1c9fb3841526bc042', '6ef78c16a9566d2fba46df320fd6f9849d0d301a', '92ee54a1c5b0d4f703506946e2e1d3a7c1c275cd']"
C000202,"[29411954, 29412104, 2291929237, 2291929239]",0.3,3,"['11bc0acfc98f4065b0e20800f8aa29840651e887', '2b31424c0827ba89793c623710eafd9c431aa5e1', 'af623054c5184a9f3cb2eac20c6b7833b208bc6b']"
C000203,"[29411954, 29412104, 2291929237, 2291929239]",0.476,5,"['48d6502a9d59a14c45b6891ba298b719d06b2063', '3fd9126c9d95204212f23d8a8c22aee5710f8939', 'ac1312c24d01e37ffb8e8b078f0314775e35dd64', 'ce399878f9414cffcfa5b9864942abc77cafca2f', 'a600438c7920a0ea616fb038cd027208378824be']"
C000204,"[29411954, 29412104, 2291929237, 2291929239]",0.457,4,"['394f547acfa99ad3691e7751be7c8f6af6ce6732', '234b98295f91d55489dac755ed6e781cad8395f9', '1cd42a169a37d855812a8c07d21c3560ba6f1cf2', 'c65c55c682ce09755869a1dd408e929fa28821b2']"
C000205,"[29411954, 29412104, 2291929237, 2291929239]",0.381,4,"['8aca6757d46909c4b1acc02adaa4a188d7b745f2', 'c11696eb2236f278be9f5be41df80c399fc1d3e5', '55fe17201e77a2f43c1e9ba6e058f2c860eecf09', '34eabbc8fcf6abb5f4c4a759911ea7455aff2d34']"
C000206,"[29411954, 29412104, 2291929237, 2291929239]",0.343,3,"['45208c970d4415c7119a03f175bd058e05924199', '33886925c2a9cc6fd2e5a48fdf9ce600bf739fe9', 'c7a909293a41b073f220fce8b887f851384d7301']"
C000207,"[29411954, 29412104, 2291929237, 2291929239]",0.429,3,"['004daaea18cd8f1800ad1fecd80e2308c7151348', '36b2e2dc3dda7a1d8c1088d238411484eab3298a', '776805e9dc2581b0ccc9e124c369fba8a38317ac']"
C000208,"[29411954, 29412104, 2291929237, 2291929239]",0.308,4,"['68a3770743c185b07449509c4b81417fe47945a0', '0d2e7557e75e4bbd087cb0fc1b19fff8e696fcda', 'c013aa591ab1bf95a3efe114377f6c5d91c0eff1', 'a6e2f6cc518f82bf8ec566a4be143d9627792bfa']"
C000209,"[29411954, 29412104, 2291929237, 2291929239]",0.343,3,"['49f8d170e4de070a6f2851b9d43efd5709c6d406', 'e2f9acd30fb6942adad0f7dd5d8e0bb903b37df3', 'e0cacb5bf660e1aeba160f9f85e93095a3b9523e']"
C000210,"[29411954, 29412104, 2291929237, 2291929239]",0.429,3,"['f237bbf0e0338778a485e5979491560f72ef3512', 'c9b13b7671a208fd99dbc88ae425685b9e65bd75', '7347abc101d43fe874fcc11a432139098940b3ad']"
C000211,"[258287219, 272208893, 272208971, 2428811753]",0.333,3,"['5baf9ba83ac931574ed3e3b391678611361e682e', '3706d17f0a5440ba7fd964a9b1410300bb8b1d0f', '75185d69ab371835649ac0f055aa5751fcceee56']"
C000212,"[28290013, 28289985, 28289974, 28289897]",0.364,4,"['74871ccc9d249b16d062ca83f23d68cef397c0ef', 'eab6dae0124fbaacd1897aeffba7e18def7753d0', '9d3f2c65f8f40028f2ee0c942965bb0856eee5ab', '7776b203e6e9d6ebb873a6cee6f23d9dccb6660c']"
C000213,"[28290013, 28289985, 28289974, 28289897]",0.364,5,"['454925edfd5d632caf6d83afe4af43427d57ab9d', '20ce1f5f73e4fca10c22af819bc79fdb837ddccc', '55d67cc7eb114658cec34d6a0644a6e61ce1f41f', '05819fc23c7535ca191ffde555abf50af9b19690', '071ce678040c2f444ba0800d49890eca9c3668dd']"
C000214,"[28290013, 28289985, 28289974, 28289897]",0.364,3,"['9e7b7a6f62d9b85eac0551c1ed851d5d27ae388b', '48e762bb0f269904ef11692a2aef2725b2df879f', '249cc2c7cb3c1a55cc4b36628dbc587892126397']"
C000215,"[28290013, 28289985, 28289974, 28289897]",0.364,3,"['99f9a1c666c2e27c7be34a0cc4c0e18924853e15', '4823f44dd1cd94b1f4e91263493881abf21aeeea', 'f9cd54aff3814be0bc5f3186b69a503ca182d728']"
C000216,"[28290013, 28289985, 28289974, 28289897]",0.364,3,"['70897700064eee35cd4d6188f43b20a05267a079', '8c4f738e7fdb9c4ddd58cd45d6f334a7b894be49', '625174b491dc02a11f851ed4e7f4fbcc692fa7ab']"
